"seller_id","month_date","monthly_revenue","cumulative_revenue"
"2ea0861cc19e94cad86438c984c52da4","2018-06-01","95.50","204.57"
"2ea0861cc19e94cad86438c984c52da4","2018-07-01","23.48","228.05"
"2eb70248d66e0e3ef83659f71b244378","2018-02-01","2710.35","2710.35"
"2eb70248d66e0e3ef83659f71b244378","2018-03-01","3943.71","6654.06"
"2eb70248d66e0e3ef83659f71b244378","2018-04-01","3648.93","10302.99"
"2eb70248d66e0e3ef83659f71b244378","2018-05-01","14251.65","24554.64"
"2eb70248d66e0e3ef83659f71b244378","2018-06-01","2096.83","26651.47"
"2eb70248d66e0e3ef83659f71b244378","2018-07-01","14131.09","40782.56"
"2ec6e37d992a95eaddb3369dcbcc76d9","2017-08-01","86.91","86.91"
"2ec6e37d992a95eaddb3369dcbcc76d9","2017-10-01","97.03","183.94"
"2ee0a0689f2f6a72f35a7cb6033f6e7e","2017-11-01","324.84","324.84"
"2eeb6531ee027a48d401e72bebdd87d3","2017-02-01","78.70","78.70"
"2ef086a599b597572aca4433b7ed6b3d","2018-01-01","64.1","64.1"
"2f09f7d37a97956d11cc1a7cadd5262b","2017-05-01","112.92","112.92"
"2f09f7d37a97956d11cc1a7cadd5262b","2017-06-01","108.69","221.61"
"2f09f7d37a97956d11cc1a7cadd5262b","2017-08-01","83.3","304.91"
"2f09f7d37a97956d11cc1a7cadd5262b","2017-09-01","78.47","383.38"
"2f1e7b90e01d9f086cbcb301c0c3d406","2017-11-01","71.66","71.66"
"2f4b0d3b9634b647d4edee577d7ebb7e","2018-01-01","85.36","85.36"
"2f4b0d3b9634b647d4edee577d7ebb7e","2018-02-01","256.08","341.44"
"2f4b0d3b9634b647d4edee577d7ebb7e","2018-03-01","61.58","403.02"
"2f4b9d112bfa44a214bc6cef085d17c8","2016-10-01","41.18","41.18"
"2f4b9d112bfa44a214bc6cef085d17c8","2017-01-01","72.18","113.36"
"2f4b9d112bfa44a214bc6cef085d17c8","2017-02-01","116.43","229.79"
"2f4b9d112bfa44a214bc6cef085d17c8","2017-03-01","54.85","284.64"
"2f4b9d112bfa44a214bc6cef085d17c8","2017-04-01","128.62","413.26"
"2f73e04d12cdf0c945ded66bb3fcf6c7","2017-02-01","641.18","641.18"
"2f73e04d12cdf0c945ded66bb3fcf6c7","2017-08-01","397.04","1038.22"
"2f73e04d12cdf0c945ded66bb3fcf6c7","2018-08-01","422.63","1460.85"
"2f74af7a0ee5636f12c2336f9fffed47","2017-06-01","69.24","69.24"
"2f74af7a0ee5636f12c2336f9fffed47","2017-07-01","317.88","387.12"
"2f74af7a0ee5636f12c2336f9fffed47","2017-09-01","110.86","497.98"
"2f74af7a0ee5636f12c2336f9fffed47","2017-10-01","60.05","558.03"
"2f74af7a0ee5636f12c2336f9fffed47","2017-11-01","166.44","724.47"
"2f9b7ce230a057a98a9f5df5893ee36c","2017-05-01","33.98","33.98"
"2f9b7ce230a057a98a9f5df5893ee36c","2017-06-01","137.87","171.85"
"2fa13c8bd5705d279f7ed5cc9ec61c68","2018-04-01","24.29","24.29"
"2fa13c8bd5705d279f7ed5cc9ec61c68","2018-07-01","124.41","148.70"
"2fb25ab44bdbeae6a4d816e0d0c9d500","2017-08-01","159.75","159.75"
"2fb25ab44bdbeae6a4d816e0d0c9d500","2017-09-01","188.58","348.33"
"2fb25ab44bdbeae6a4d816e0d0c9d500","2018-06-01","412.96","761.29"
"2fdde51ad3e12f297da656d4fbd5d0b5","2017-04-01","485.51","485.51"
"2fdde51ad3e12f297da656d4fbd5d0b5","2017-05-01","1496.74","1982.25"
"2fdde51ad3e12f297da656d4fbd5d0b5","2017-06-01","617.26","2599.51"
"2fdde51ad3e12f297da656d4fbd5d0b5","2017-08-01","545.13","3144.64"
"2fdde51ad3e12f297da656d4fbd5d0b5","2017-10-01","3210.28","6354.92"
"2ff6b7bff164ef05590a52734e1296da","2017-11-01","596.76","596.76"
"2ff6b7bff164ef05590a52734e1296da","2018-01-01","578.69","1175.45"
"2ff6b7bff164ef05590a52734e1296da","2018-02-01","294.58","1470.03"
"2ff6b7bff164ef05590a52734e1296da","2018-04-01","330.08","1800.11"
"2ff6b7bff164ef05590a52734e1296da","2018-05-01","155.01","1955.12"
"2ff97219cb8622eaf3cd89b7d9c09824","2018-02-01","194.54","194.54"
"2ff97219cb8622eaf3cd89b7d9c09824","2018-03-01","976.30","1170.84"
"2ff97219cb8622eaf3cd89b7d9c09824","2018-04-01","662.67","1833.51"
"2ff97219cb8622eaf3cd89b7d9c09824","2018-05-01","1243.98","3077.49"
"2ff97219cb8622eaf3cd89b7d9c09824","2018-06-01","575.43","3652.92"
"2ff97219cb8622eaf3cd89b7d9c09824","2018-07-01","639.50","4292.42"
"2ff97219cb8622eaf3cd89b7d9c09824","2018-08-01","1044.47","5336.89"
"3076499bbc033a927bf4a8a41bcf7fd4","2018-05-01","97.10","97.10"
"3076499bbc033a927bf4a8a41bcf7fd4","2018-06-01","60.55","157.65"
"3076499bbc033a927bf4a8a41bcf7fd4","2018-07-01","127.66","285.31"
"3076499bbc033a927bf4a8a41bcf7fd4","2018-08-01","198.32","483.63"
"3078096983cf766a32a06257648502d1","2017-05-01","181.90","181.90"
"3078096983cf766a32a06257648502d1","2017-06-01","93.19","275.09"
"3078096983cf766a32a06257648502d1","2017-07-01","257.34","532.43"
"3078096983cf766a32a06257648502d1","2017-08-01","653.23","1185.66"
"3078096983cf766a32a06257648502d1","2017-09-01","692.79","1878.45"
"3078096983cf766a32a06257648502d1","2017-10-01","899.07","2777.52"
"3078096983cf766a32a06257648502d1","2017-11-01","2072.26","4849.78"
"3078096983cf766a32a06257648502d1","2017-12-01","733.01","5582.79"
"3078096983cf766a32a06257648502d1","2018-01-01","979.44","6562.23"
"3078096983cf766a32a06257648502d1","2018-02-01","600.74","7162.97"
"3078096983cf766a32a06257648502d1","2018-03-01","84.80","7247.77"
"3078096983cf766a32a06257648502d1","2018-04-01","338.87","7586.64"
"3078096983cf766a32a06257648502d1","2018-05-01","507.76","8094.40"
"30829ded4523ab9224b93bc49a62c95f","2018-01-01","1940.55","1940.55"
"30829ded4523ab9224b93bc49a62c95f","2018-02-01","1235.60","3176.15"
"30829ded4523ab9224b93bc49a62c95f","2018-03-01","1158.54","4334.69"
"30829ded4523ab9224b93bc49a62c95f","2018-04-01","572.60","4907.29"
"30829ded4523ab9224b93bc49a62c95f","2018-05-01","1330.00","6237.29"
"30829ded4523ab9224b93bc49a62c95f","2018-06-01","1006.85","7244.14"
"30829ded4523ab9224b93bc49a62c95f","2018-08-01","305.57","7549.71"
"3092c0b297aacfb4bb6e056ebe13b9b8","2018-01-01","217.13","217.13"
"3092c0b297aacfb4bb6e056ebe13b9b8","2018-02-01","172.69","389.82"
"3092c0b297aacfb4bb6e056ebe13b9b8","2018-03-01","420.05","809.87"
"3092c0b297aacfb4bb6e056ebe13b9b8","2018-04-01","272.82","1082.69"
"3092c0b297aacfb4bb6e056ebe13b9b8","2018-06-01","182.41","1265.10"
"30a2f535bb48308f991d0b9ad4a8c4bb","2017-02-01","272.17","272.17"
"30a2f535bb48308f991d0b9ad4a8c4bb","2017-04-01","64.42","336.59"
"30a2f535bb48308f991d0b9ad4a8c4bb","2017-06-01","200.06","536.65"
"30a2f535bb48308f991d0b9ad4a8c4bb","2017-07-01","326.49","863.14"
"30a2f535bb48308f991d0b9ad4a8c4bb","2017-08-01","308.99","1172.13"
"30a2f535bb48308f991d0b9ad4a8c4bb","2017-09-01","324.85","1496.98"
"30a2f535bb48308f991d0b9ad4a8c4bb","2017-10-01","374.75","1871.73"
"30a2f535bb48308f991d0b9ad4a8c4bb","2017-11-01","733.82","2605.55"
"30a2f535bb48308f991d0b9ad4a8c4bb","2017-12-01","567.31","3172.86"
"30a2f535bb48308f991d0b9ad4a8c4bb","2018-01-01","995.56","4168.42"
"30a2f535bb48308f991d0b9ad4a8c4bb","2018-02-01","781.13","4949.55"
"30a2f535bb48308f991d0b9ad4a8c4bb","2018-03-01","256.76","5206.31"
"30a2f535bb48308f991d0b9ad4a8c4bb","2018-04-01","141.6","5347.91"
"30a2f535bb48308f991d0b9ad4a8c4bb","2018-06-01","90.52","5438.43"
"30a2f535bb48308f991d0b9ad4a8c4bb","2018-07-01","140.15","5578.58"
"30a81d8cf85fb2ada1b1b094c9583a95","2018-02-01","207.82","207.82"
"30a81d8cf85fb2ada1b1b094c9583a95","2018-04-01","144.68","352.50"
"30a81d8cf85fb2ada1b1b094c9583a95","2018-05-01","478.05","830.55"
"30a81d8cf85fb2ada1b1b094c9583a95","2018-07-01","205.85","1036.40"
"30a81d8cf85fb2ada1b1b094c9583a95","2018-08-01","334.62","1371.02"
"30c7f28fd3a5897b2c82d152bb760c17","2017-04-01","788.71","788.71"
"30c7f28fd3a5897b2c82d152bb760c17","2017-09-01","845.01","1633.72"
"30c7f28fd3a5897b2c82d152bb760c17","2017-11-01","526.75","2160.47"
"312ba1d77e9c332ef21f9598b7f64cd7","2018-01-01","90.38","90.38"
"312ba1d77e9c332ef21f9598b7f64cd7","2018-02-01","96.33","186.71"
"312ba1d77e9c332ef21f9598b7f64cd7","2018-03-01","230.02","416.73"
"312ba1d77e9c332ef21f9598b7f64cd7","2018-06-01","138.26","554.99"
"312ba1d77e9c332ef21f9598b7f64cd7","2018-07-01","60.42","615.41"
"31344c16881c08a8a72c6d2eb29918c1","2017-01-01","459.72","459.72"
"31344c16881c08a8a72c6d2eb29918c1","2017-03-01","931.58","1391.30"
"31344c16881c08a8a72c6d2eb29918c1","2017-04-01","251.82","1643.12"
"31344c16881c08a8a72c6d2eb29918c1","2017-05-01","273.88","1917.00"
"31344c16881c08a8a72c6d2eb29918c1","2017-07-01","845.05","2762.05"
"31344c16881c08a8a72c6d2eb29918c1","2017-08-01","590.50","3352.55"
"31344c16881c08a8a72c6d2eb29918c1","2017-10-01","210.37","3562.92"
"31344c16881c08a8a72c6d2eb29918c1","2017-11-01","942.76","4505.68"
"31344c16881c08a8a72c6d2eb29918c1","2017-12-01","1069.93","5575.61"
"31344c16881c08a8a72c6d2eb29918c1","2018-01-01","1198.84","6774.45"
"31344c16881c08a8a72c6d2eb29918c1","2018-02-01","1308.54","8082.99"
"31344c16881c08a8a72c6d2eb29918c1","2018-04-01","885.05","8968.04"
"31344c16881c08a8a72c6d2eb29918c1","2018-05-01","837.92","9805.96"
"31344c16881c08a8a72c6d2eb29918c1","2018-06-01","651.48","10457.44"
"31344c16881c08a8a72c6d2eb29918c1","2018-08-01","1074.52","11531.96"
"31561f325664a8a7aba4c8d0c3a9b3db","2018-06-01","1339.12","1339.12"
"31561f325664a8a7aba4c8d0c3a9b3db","2018-07-01","1171.10","2510.22"
"31561f325664a8a7aba4c8d0c3a9b3db","2018-08-01","601.72","3111.94"
"318f287a62ab7ac10b703ac37435a231","2017-02-01","158.25","158.25"
"318f287a62ab7ac10b703ac37435a231","2017-03-01","374.22","532.47"
"318f287a62ab7ac10b703ac37435a231","2017-04-01","682.94","1215.41"
"318f287a62ab7ac10b703ac37435a231","2017-07-01","136.48","1351.89"
"318f287a62ab7ac10b703ac37435a231","2017-08-01","37.61","1389.50"
"318f287a62ab7ac10b703ac37435a231","2017-09-01","144.05","1533.55"
"318f287a62ab7ac10b703ac37435a231","2017-10-01","47.69","1581.24"
"318f287a62ab7ac10b703ac37435a231","2017-11-01","89.50","1670.74"
"318f287a62ab7ac10b703ac37435a231","2017-12-01","223.70","1894.44"
"318f287a62ab7ac10b703ac37435a231","2018-01-01","195.37","2089.81"
"318f287a62ab7ac10b703ac37435a231","2018-02-01","310.80","2400.61"
"318f287a62ab7ac10b703ac37435a231","2018-03-01","402.17","2802.78"
"318f287a62ab7ac10b703ac37435a231","2018-04-01","194.11","2996.89"
"318f287a62ab7ac10b703ac37435a231","2018-05-01","180.01","3176.90"
"318f287a62ab7ac10b703ac37435a231","2018-06-01","187.68","3364.58"
"318f287a62ab7ac10b703ac37435a231","2018-07-01","116.92","3481.50"
"318f287a62ab7ac10b703ac37435a231","2018-08-01","48.02","3529.52"
"31ae0774c17fabd06ff707cc5bde005f","2017-05-01","1614.76","1614.76"
"31ae0774c17fabd06ff707cc5bde005f","2017-09-01","854.33","2469.09"
"31ae0774c17fabd06ff707cc5bde005f","2017-10-01","948.35","3417.44"
"31ae0774c17fabd06ff707cc5bde005f","2017-11-01","991.52","4408.96"
"31ae0774c17fabd06ff707cc5bde005f","2018-02-01","112.39","4521.35"
"31ae0774c17fabd06ff707cc5bde005f","2018-03-01","665.54","5186.89"
"31ae0774c17fabd06ff707cc5bde005f","2018-04-01","1102.51","6289.40"
"31ae0774c17fabd06ff707cc5bde005f","2018-07-01","821.93","7111.33"
"31ae0774c17fabd06ff707cc5bde005f","2018-08-01","459.34","7570.67"
"31be790e64fc99f8ff48ec2bd18a3104","2018-07-01","48.93","48.93"
"31be790e64fc99f8ff48ec2bd18a3104","2018-08-01","264.75","313.68"
"31da954dc0855f2495c6310f70a2f931","2017-09-01","196.87","196.87"
"31da954dc0855f2495c6310f70a2f931","2017-10-01","81.15","278.02"
"31da954dc0855f2495c6310f70a2f931","2017-12-01","489.28","767.30"
"31da954dc0855f2495c6310f70a2f931","2018-01-01","1984.32","2751.62"
"31da954dc0855f2495c6310f70a2f931","2018-03-01","1328.77","4080.39"
"31da954dc0855f2495c6310f70a2f931","2018-04-01","371.79","4452.18"
"31da954dc0855f2495c6310f70a2f931","2018-05-01","451.42","4903.60"
"31da954dc0855f2495c6310f70a2f931","2018-06-01","58.65","4962.25"
"31da954dc0855f2495c6310f70a2f931","2018-08-01","70.46","5032.71"
"31e60bf8d103ce47932a85f5562deb16","2018-07-01","239.04","239.04"
"31eec405c9bb71dec8e2629a92e764fa","2018-06-01","75.4","75.4"
"31eec405c9bb71dec8e2629a92e764fa","2018-07-01","256.33","331.73"
"31eec405c9bb71dec8e2629a92e764fa","2018-08-01","95.40","427.13"
"323ce52b5b81df2cd804b017b7f09aa7","2018-01-01","190.75","190.75"
"323ce52b5b81df2cd804b017b7f09aa7","2018-02-01","842.76","1033.51"
"323ce52b5b81df2cd804b017b7f09aa7","2018-03-01","786.66","1820.17"
"323ce52b5b81df2cd804b017b7f09aa7","2018-04-01","164.28","1984.45"
"323ce52b5b81df2cd804b017b7f09aa7","2018-05-01","175.9","2160.35"
"323ce52b5b81df2cd804b017b7f09aa7","2018-06-01","122.57","2282.92"
"323ce52b5b81df2cd804b017b7f09aa7","2018-07-01","188.49","2471.41"
"323ce52b5b81df2cd804b017b7f09aa7","2018-08-01","158.21","2629.62"
"324583d68897f5ddbaf38f6248322176","2018-02-01","127.99","127.99"
"325f3178fb58e2a9778334621eecdbf9","2017-04-01","73.28","73.28"
"325f3178fb58e2a9778334621eecdbf9","2017-05-01","141.54","214.82"
"325f3178fb58e2a9778334621eecdbf9","2017-06-01","20.68","235.50"
"325f3178fb58e2a9778334621eecdbf9","2017-07-01","89.27","324.77"
"325f3178fb58e2a9778334621eecdbf9","2017-08-01","151.04","475.81"
"325f3178fb58e2a9778334621eecdbf9","2017-09-01","152.93","628.74"
"325f3178fb58e2a9778334621eecdbf9","2017-10-01","63.36","692.10"
"325f3178fb58e2a9778334621eecdbf9","2017-11-01","182.80","874.90"
"325f3178fb58e2a9778334621eecdbf9","2017-12-01","65.23","940.13"
"325f3178fb58e2a9778334621eecdbf9","2018-01-01","52.77","992.90"
"327b89b872c14d1c0be7235ef4871685","2017-02-01","984.26","984.26"
"327b89b872c14d1c0be7235ef4871685","2017-03-01","274.54","1258.80"
"3289d8c3eef4873f91ce0b1343c0dd58","2018-05-01","219.27","219.27"
"328acb143b4a73aad6bee8e734f5d20d","2017-02-01","734.75","734.75"
"3296662b1331dea51e744505065ae889","2018-08-01","545.51","545.51"
"32b8764b4ef628b53608fc34011fcc13","2018-03-01","886.45","886.45"
"32b8764b4ef628b53608fc34011fcc13","2018-04-01","1968.04","2854.49"
"32b8764b4ef628b53608fc34011fcc13","2018-05-01","3110.29","5964.78"
"32b8764b4ef628b53608fc34011fcc13","2018-06-01","1386.59","7351.37"
"32b8764b4ef628b53608fc34011fcc13","2018-07-01","762.36","8113.73"
"32b8764b4ef628b53608fc34011fcc13","2018-08-01","2886.54","11000.27"
"32e5635e63cb374eb63afdd242fb6134","2017-08-01","927.82","927.82"
"32f1bb9dfa65bc7df5c0d9d95a616be4","2018-03-01","74.28","74.28"
"32f1bb9dfa65bc7df5c0d9d95a616be4","2018-04-01","118.48","192.76"
"32f1bb9dfa65bc7df5c0d9d95a616be4","2018-06-01","47.44","240.20"
"32f1bb9dfa65bc7df5c0d9d95a616be4","2018-08-01","54.6","294.80"
"32f83ffe11cd40f7adcf4eef171f52d9","2017-11-01","45.09","45.09"
"32fdd5d44ecb43dfd6a24b9369eca144","2017-03-01","147.24","147.24"
"32fdd5d44ecb43dfd6a24b9369eca144","2017-04-01","159.41","306.65"
"32fdd5d44ecb43dfd6a24b9369eca144","2017-05-01","79.02","385.67"
"333c4210e76a1aa2ab817b99437e3ff1","2018-07-01","322.89","322.89"
"333c4210e76a1aa2ab817b99437e3ff1","2018-08-01","79.54","402.43"
"3340ef1913fb70d28420f6ceb685c339","2017-01-01","825.59","825.59"
"3340ef1913fb70d28420f6ceb685c339","2017-02-01","1308.86","2134.45"
"3340ef1913fb70d28420f6ceb685c339","2017-03-01","2286.46","4420.91"
"3340ef1913fb70d28420f6ceb685c339","2017-04-01","960.02","5380.93"
"3340ef1913fb70d28420f6ceb685c339","2017-05-01","756.30","6137.23"
"3340ef1913fb70d28420f6ceb685c339","2017-06-01","314.96","6452.19"
"3340ef1913fb70d28420f6ceb685c339","2017-08-01","387.32","6839.51"
"3340ef1913fb70d28420f6ceb685c339","2017-09-01","47.49","6887.00"
"3340ef1913fb70d28420f6ceb685c339","2017-11-01","594.55","7481.55"
"334cab711dee080b079fa5779b584783","2018-04-01","125.38","125.38"
"334cab711dee080b079fa5779b584783","2018-05-01","447.23","572.61"
"334cab711dee080b079fa5779b584783","2018-06-01","146.54","719.15"
"334cab711dee080b079fa5779b584783","2018-07-01","316.47","1035.62"
"33576ec5412fb5905d876f12f33bfde6","2017-07-01","94.3","94.3"
"33576ec5412fb5905d876f12f33bfde6","2017-09-01","1152.96","1247.26"
"33576ec5412fb5905d876f12f33bfde6","2017-10-01","229.30","1476.56"
"33576ec5412fb5905d876f12f33bfde6","2017-11-01","208.74","1685.30"
"33576ec5412fb5905d876f12f33bfde6","2017-12-01","524.07","2209.37"
"33576ec5412fb5905d876f12f33bfde6","2018-01-01","103.37","2312.74"
"33576ec5412fb5905d876f12f33bfde6","2018-03-01","432.05","2744.79"
"33576ec5412fb5905d876f12f33bfde6","2018-05-01","330.97","3075.76"
"33576ec5412fb5905d876f12f33bfde6","2018-06-01","212.22","3287.98"
"3361277dc30b7cccdb0c286b24219756","2017-02-01","73.13","73.13"
"3361277dc30b7cccdb0c286b24219756","2017-03-01","1258.06","1331.19"
"3361277dc30b7cccdb0c286b24219756","2017-04-01","116.90","1448.09"
"3361277dc30b7cccdb0c286b24219756","2017-05-01","86.18","1534.27"
"3361277dc30b7cccdb0c286b24219756","2017-06-01","298.39","1832.66"
"3361277dc30b7cccdb0c286b24219756","2017-08-01","82.24","1914.90"
"3361277dc30b7cccdb0c286b24219756","2017-09-01","29.47","1944.37"
"3361277dc30b7cccdb0c286b24219756","2017-11-01","747.17","2691.54"
"3361277dc30b7cccdb0c286b24219756","2017-12-01","37.47","2729.01"
"3361277dc30b7cccdb0c286b24219756","2018-01-01","837.53","3566.54"
"3361277dc30b7cccdb0c286b24219756","2018-02-01","37.47","3604.01"
"3361277dc30b7cccdb0c286b24219756","2018-03-01","54.12","3658.13"
"3361277dc30b7cccdb0c286b24219756","2018-04-01","517.25","4175.38"
"3361277dc30b7cccdb0c286b24219756","2018-06-01","145.99","4321.37"
"3361277dc30b7cccdb0c286b24219756","2018-07-01","101.21","4422.58"
"3361277dc30b7cccdb0c286b24219756","2018-08-01","118.32","4540.90"
"3364a91ec4d56c98e44174de954b94f6","2017-04-01","355.11","355.11"
"3364a91ec4d56c98e44174de954b94f6","2017-05-01","2483.84","2838.95"
"3364a91ec4d56c98e44174de954b94f6","2017-07-01","193.07","3032.02"
"3364a91ec4d56c98e44174de954b94f6","2017-08-01","821.83","3853.85"
"33a17d60c64393351ebf1ef860f4e0f2","2017-07-01","515.72","515.72"
"33a17d60c64393351ebf1ef860f4e0f2","2017-08-01","446.13","961.85"
"33a17d60c64393351ebf1ef860f4e0f2","2017-09-01","178.40","1140.25"
"33a17d60c64393351ebf1ef860f4e0f2","2017-11-01","281.87","1422.12"
"33a17d60c64393351ebf1ef860f4e0f2","2017-12-01","190.40","1612.52"
"33a17d60c64393351ebf1ef860f4e0f2","2018-01-01","318.80","1931.32"
"33a17d60c64393351ebf1ef860f4e0f2","2018-02-01","165.40","2096.72"
"33a17d60c64393351ebf1ef860f4e0f2","2018-03-01","685.58","2782.30"
"33a17d60c64393351ebf1ef860f4e0f2","2018-04-01","1091.03","3873.33"
"33a17d60c64393351ebf1ef860f4e0f2","2018-05-01","1716.11","5589.44"
"33a17d60c64393351ebf1ef860f4e0f2","2018-06-01","1796.85","7386.29"
"33a17d60c64393351ebf1ef860f4e0f2","2018-07-01","1201.50","8587.79"
"33a17d60c64393351ebf1ef860f4e0f2","2018-08-01","684.93","9272.72"
"33a6f4b1e7cdc205511e76ba1b6e0186","2018-01-01","544.86","544.86"
"33a6f4b1e7cdc205511e76ba1b6e0186","2018-02-01","1452.12","1996.98"
"33a6f4b1e7cdc205511e76ba1b6e0186","2018-03-01","1666.51","3663.49"
"33a6f4b1e7cdc205511e76ba1b6e0186","2018-04-01","2378.19","6041.68"
"33a6f4b1e7cdc205511e76ba1b6e0186","2018-05-01","2586.33","8628.01"
"33a6f4b1e7cdc205511e76ba1b6e0186","2018-06-01","1316.04","9944.05"
"33a6f4b1e7cdc205511e76ba1b6e0186","2018-07-01","297.97","10242.02"
"33a6f4b1e7cdc205511e76ba1b6e0186","2018-08-01","1413.51","11655.53"
"33ab10be054370c254ddfcf0a6253422","2018-06-01","65.35","65.35"
"33ab10be054370c254ddfcf0a6253422","2018-08-01","200.18","265.53"
"33ac3e28642ab8bda860a2f693000e78","2017-02-01","314.41","314.41"
"33ac3e28642ab8bda860a2f693000e78","2017-03-01","455.11","769.52"
"33ac3e28642ab8bda860a2f693000e78","2017-04-01","236.0","1005.52"
"33ac3e28642ab8bda860a2f693000e78","2017-05-01","117.37","1122.89"
"33ac3e28642ab8bda860a2f693000e78","2017-07-01","117.13","1240.02"
"33ac3e28642ab8bda860a2f693000e78","2017-08-01","119.38","1359.40"
"33ac3e28642ab8bda860a2f693000e78","2017-09-01","416.36","1775.76"
"33ac3e28642ab8bda860a2f693000e78","2017-10-01","212.16","1987.92"
"33ac3e28642ab8bda860a2f693000e78","2017-11-01","121.39","2109.31"
"33ac3e28642ab8bda860a2f693000e78","2017-12-01","205.28","2314.59"
"33ac3e28642ab8bda860a2f693000e78","2018-01-01","98.33","2412.92"
"33ac3e28642ab8bda860a2f693000e78","2018-02-01","114.45","2527.37"
"33ac3e28642ab8bda860a2f693000e78","2018-03-01","105.50","2632.87"
"33ac3e28642ab8bda860a2f693000e78","2018-04-01","454.12","3086.99"
"33ac3e28642ab8bda860a2f693000e78","2018-05-01","580.93","3667.92"
"33ac3e28642ab8bda860a2f693000e78","2018-06-01","214.12","3882.04"
"33ac3e28642ab8bda860a2f693000e78","2018-07-01","269.08","4151.12"
"33c51922b6e3c16b24a8f28e5833c99d","2017-12-01","1230.20","1230.20"
"33c51922b6e3c16b24a8f28e5833c99d","2018-02-01","1230.44","2460.64"
"33c51922b6e3c16b24a8f28e5833c99d","2018-03-01","1714.09","4174.73"
"33c51922b6e3c16b24a8f28e5833c99d","2018-05-01","734.09","4908.82"
"33c51922b6e3c16b24a8f28e5833c99d","2018-06-01","1022.07","5930.89"
"33c51922b6e3c16b24a8f28e5833c99d","2018-07-01","955.19","6886.08"
"33c51922b6e3c16b24a8f28e5833c99d","2018-08-01","139.80","7025.88"
"33cbbec1e7e1044aaf11d152172c776f","2018-04-01","430.28","430.28"
"33cbbec1e7e1044aaf11d152172c776f","2018-05-01","138.23","568.51"
"33cbbec1e7e1044aaf11d152172c776f","2018-06-01","71.91","640.42"
"33cbbec1e7e1044aaf11d152172c776f","2018-07-01","363.18","1003.60"
"33cbbec1e7e1044aaf11d152172c776f","2018-08-01","75.74","1079.34"
"33cbda8716511e27e556dff9d8418bf2","2017-03-01","213.52","213.52"
"33cbda8716511e27e556dff9d8418bf2","2017-04-01","126.18","339.70"
"33cbda8716511e27e556dff9d8418bf2","2018-01-01","41.5","381.20"
"33cbda8716511e27e556dff9d8418bf2","2018-05-01","149.71","530.91"
"33cbda8716511e27e556dff9d8418bf2","2018-06-01","84.66","615.57"
"33d677f27a69b84051204ee4ae76eaca","2018-03-01","28.51","28.51"
"33d677f27a69b84051204ee4ae76eaca","2018-04-01","103.39","131.90"
"33d677f27a69b84051204ee4ae76eaca","2018-06-01","174.08","305.98"
"33d677f27a69b84051204ee4ae76eaca","2018-07-01","32.51","338.49"
"33dd941c27854f7625b968cc6195a552","2018-05-01","2889.42","2889.42"
"33dd941c27854f7625b968cc6195a552","2018-06-01","2911.24","5800.66"
"33dd941c27854f7625b968cc6195a552","2018-08-01","1367.75","7168.41"
"33fd411ed63a7c2f9005e3f065d9f85d","2018-04-01","43.13","43.13"
"34056b8b55c1775a22af2331670a799c","2017-11-01","828.21","828.21"
"34056b8b55c1775a22af2331670a799c","2018-01-01","155.03","983.24"
